,Order_id,Driver_id,Arrive_step,Response_step,Pickup_step,Pickup_Latitude,Pickup_Longitude,Dropoff_Latitude,Dropoff_Longitude,Pickup_Grid,Dropoff_Grid,Pickup_Point,Dropoff_Point,Travel_dis,Travel_time,date,Matching_patience,Fare,Travel_duration,Travel_distance,Fare_A,Fare_B,Travel_minute
84,O2560,Waiting,2541,86400,86400,40.79533765767447,-73.97835980488676,40.769029794591496,-73.95250521921872,892a100880fffff,892a1008927ffff,"[40.795337657674466, -73.97835980488676]","[40.769029794591496, -73.95250521921872]",4913.190398828365,88,2020-12-01,5.0,12.780811582728775,14,3.046178047273586,10.0,8.100000000000001,14
85,O2912,Waiting,2542,86400,86400,40.77013900950158,-73.95272531345852,40.74302324307556,-73.97326026484167,892a1008927ffff,892a100d2b3ffff,"[40.77013900950158, -73.95272531345852]","[40.74302324307556, -73.97326026484167]",4530.658575808686,81,2020-12-01,4.0,12.015764554752424,13,2.809008317001385,9.5,7.7,13
86,O2981,Waiting,2543,86400,86400,40.74704643516323,-74.0004055776371,40.76635646900437,-73.97929079958361,892a100d25bffff,892a100d6cfffff,"[40.74704643516323, -74.0004055776371]","[40.76635646900437, -73.97929079958361]",3811.269034235831,68,2020-12-01,3.0,10.535226902145876,11,2.362986801226215,8.5,7.0,11
87,O2773,Waiting,2543,86400,86400,40.71149833702263,-73.99589881676619,40.73790574197477,-73.99144813357337,892a1072c27ffff,892a100d277ffff,"[40.711498337022626, -73.99589881676619]","[40.73790574197477, -73.99144813357337]",3567.074157693168,64,2020-12-01,7.0,9.920275461097088,10,2.211585977769764,8.0,7.0,10
88,O3216,Waiting,2544,86400,86400,40.76751857639327,-73.96481227002144,40.78351386505594,-73.95028059440226,892a100d683ffff,892a1008987ffff,"[40.76751857639327, -73.96481227002144]","[40.783513865055944, -73.95028059440226]",2878.534457395661,51,2020-12-01,6.0,8.473209886274292,8,1.78469136358531,7.0,7.0,8
89,O1362747,Waiting,2544,86400,86400,40.72305137299899,-73.97567255197258,40.7313483831299,-73.99636798461366,892a100d30bffff,892a1072c9bffff,"[40.72305137299899, -73.97567255197258]","[40.7313483831299, -73.99636798461366]",2969.9158950648866,53,2020-12-01,5.0,8.572358746145401,8,1.8413478549402296,7.0,7.0,8
90,O3274,Waiting,2545,86400,86400,40.74744532236946,-73.99589865232409,40.754574443940456,-73.97050388544966,892a100d253ffff,892a100d633ffff,"[40.74744532236946, -73.99589865232409]","[40.754574443940456, -73.97050388544966]",3513.346787023396,63,2020-12-01,5.0,9.861981263920384,10,2.178275007954505,8.0,7.0,10
91,O2516,Waiting,2545,86400,86400,40.7722566843959,-73.98600687706887,40.73613152408935,-73.97604006467571,892a1008b23ffff,892a100d2a7ffff,"[40.7722566843959, -73.98600687706887]","[40.736131524089345, -73.97604006467571]",4991.650329110814,89,2020-12-01,4.0,12.865940607085232,14,3.094823204048705,10.0,8.100000000000001,14
92,O2136,Waiting,2545,86400,86400,40.77311879530736,-73.96526347535907,40.75477285574687,-73.98327651543293,892a1008967ffff,892a100d663ffff,"[40.77311879530736, -73.96526347535907]","[40.75477285574687, -73.98327651543293]",3424.6730539967707,61,2020-12-01,6.0,9.765770263586496,10,2.123297293477998,8.0,7.0,10
93,O3086,Waiting,2545,86400,86400,40.76810045237607,-73.99499248868614,40.74420102397491,-73.97336364942836,892a1072593ffff,892a100d04bffff,"[40.76810045237607, -73.99499248868614]","[40.74420102397491, -73.97336364942836]",4293.4832806090935,77,2020-12-01,5.0,11.408429359460865,12,2.661959633977638,9.0,7.300000000000001,12
94,O2844,Waiting,2546,86400,86400,40.770680166203945,-73.96348361398766,40.79832440495625,-73.93749956369746,892a1008967ffff,892a1008dbbffff,"[40.770680166203945, -73.96348361398766]","[40.79832440495625, -73.93749956369746]",5053.487236779731,90,2020-12-01,6.0,13.283033651906006,15,3.133162086803433,10.5,8.5,15
95,O2882,Waiting,2546,86400,86400,40.786717835056784,-73.97222674064126,40.81635928652698,-73.96012791960777,892a100882fffff,892a1008c03ffff,"[40.786717835056784, -73.97222674064126]","[40.81635928652698, -73.96012791960777]",4264.4747420235335,76,2020-12-01,3.0,11.376955095095532,12,2.6439743400545908,9.0,7.300000000000001,12
96,O3355,Waiting,2546,86400,86400,40.76662732842144,-73.98954878293647,40.75754378801833,-73.97427038427008,892a1072597ffff,892a100d60fffff,"[40.76662732842144, -73.98954878293647]","[40.75754378801833, -73.97427038427008]",2367.590834244428,42,2020-12-01,6.0,7.568836055155204,7,1.4679063172315454,6.5,7.0,7
97,O2053,Waiting,2547,86400,86400,40.79020760339777,-73.97668478668103,40.73310243563557,-73.99548562064417,892a100882bffff,892a100d267ffff,"[40.79020760339777, -73.97668478668103]","[40.73310243563557, -73.99548562064417]",8008.047301718306,144,2020-12-01,5.0,19.63873132236436,24,4.964989327065349,15.0,12.100000000000001,24
98,O3634,Waiting,2547,86400,86400,40.75715525606086,-73.96125798108721,40.76507252083344,-73.95714459051638,892a100d6a7ffff,892a100d44bffff,"[40.75715525606086, -73.96125798108721]","[40.76507252083344, -73.95714459051638]",1188.4177114017898,21,2020-12-01,5.0,7.0,3,0.7368189810691096,6.0,7.0,3
99,O2126,Waiting,2547,86400,86400,40.768047467780505,-73.95544603194146,40.77302486314757,-73.94797519783945,892a1008927ffff,892a100d4dbffff,"[40.768047467780505, -73.95544603194146]","[40.77302486314757, -73.94797519783945]",1195.7460284338515,21,2020-12-01,7.0,7.0,3,0.741362537628988,6.0,7.0,3
100,O2462,Waiting,2549,86400,86400,40.75420227830074,-73.96270234982941,40.76810778991911,-73.96462095036868,892a100d0dbffff,892a100d693ffff,"[40.75420227830074, -73.96270234982941]","[40.76810778991911, -73.96462095036868]",1869.761196299797,33,2020-12-01,5.0,7.0,5,1.159251941705874,6.0,7.0,5
101,O3081,Waiting,2549,86400,86400,40.75943453580225,-73.96829192928384,40.79578905347788,-73.94641463714903,892a100d6abffff,892a1008d0fffff,"[40.75943453580225, -73.96829192928384]","[40.79578905347788, -73.94641463714903]",5651.616300749791,101,2020-12-01,6.0,14.282003686313525,16,3.5040021064648705,11.0,8.9,16
102,O2008,Waiting,2549,86400,86400,40.78062328017279,-73.95600710867436,40.74835146678359,-73.9881927191401,892a1008917ffff,892a100d2c7ffff,"[40.78062328017279, -73.95600710867436]","[40.74835146678359, -73.9881927191401]",6071.032525680373,109,2020-12-01,7.0,15.437070290363206,18,3.764040165921831,12.0,9.7,18
103,O2336,Waiting,2550,86400,86400,40.78942496677618,-73.97706434590572,40.76588082080004,-73.97711489853823,892a100882bffff,892a100d6cfffff,"[40.78942496677618, -73.97706434590572]","[40.76588082080004, -73.97711489853823]",3136.0874730236187,56,2020-12-01,6.0,9.102654908230626,9,1.944374233274644,7.5,7.0,9
104,O2201,Waiting,2550,86400,86400,40.78128627528268,-73.9566802230954,40.73576429881494,-73.99011006765869,892a1008913ffff,892a100d277ffff,"[40.781286275282675, -73.9566802230954]","[40.73576429881494, -73.99011006765869]",7522.917199137917,135,2020-12-01,4.0,18.41236516106464,22,4.664208663465509,14.0,11.3,22
105,O3110,Waiting,2550,86400,86400,40.74834078799771,-73.99006670766236,40.75848844476983,-73.9844496268839,892a100d2c3ffff,892a100d67bffff,"[40.74834078799771, -73.99006670766236]","[40.75848844476983, -73.9844496268839]",1544.9278495583924,27,2020-12-01,5.0,7.0,4,0.9578552667262034,6.0,7.0,4
106,O1362742,Waiting,2550,86400,86400,40.74567125482267,-73.98032563407294,40.77085818008923,-73.95608098654137,892a100d28fffff,892a1008923ffff,"[40.74567125482267, -73.98032563407294]","[40.77085818008923, -73.95608098654137]",4656.638734769143,83,2020-12-01,5.0,12.15245302722452,13,2.887116015556869,9.5,7.7,13
107,O3249,Waiting,2551,86400,86400,40.77889266620196,-73.94793540435454,40.75833172708491,-73.97886117935167,892a10089a3ffff,892a100d673ffff,"[40.77889266620196, -73.94793540435454]","[40.75833172708491, -73.97886117935167]",4946.646620176738,89,2020-12-01,4.0,12.81711158289176,14,3.0669209045095776,10.0,8.100000000000001,14
108,O3001,Waiting,2551,86400,86400,40.75519688016117,-73.99110992497137,40.7627356951475,-73.9829780400952,892a10725a7ffff,892a100d643ffff,"[40.75519688016117, -73.99110992497137]","[40.7627356951475, -73.9829780400952]",1477.0269443563177,26,2020-12-01,4.0,7.0,4,0.915756705500917,6.0,7.0,4
109,O3581,Waiting,2551,86400,86400,40.78587225778641,-73.98489095104131,40.76559654876149,-73.9689118671197,892a1008b8bffff,892a100d68bffff,"[40.78587225778641, -73.98489095104131]","[40.76559654876149, -73.9689118671197]",3438.612885383775,61,2020-12-01,6.0,9.780894980641396,10,2.1319399889379405,8.0,7.0,10
110,O2856,Waiting,2551,86400,86400,40.76939692111472,-73.96988056188542,40.83892586751679,-73.94170277218173,892a100d6d7ffff,892a100aa8fffff,"[40.76939692111472, -73.96988056188542]","[40.83892586751679, -73.94170277218173]",9992.89643180083,179,2020-12-01,6.0,23.542292628503898,29,6.195595787716514,17.5,14.100000000000001,29
111,O2713,Waiting,2552,86400,86400,40.75046427638633,-73.99110337567882,40.75878745159866,-73.97744312952577,892a100d2c3ffff,892a100d60fffff,"[40.75046427638633, -73.99110337567882]","[40.75878745159866, -73.97744312952577]",2130.6903265830388,38,2020-12-01,7.0,7.0,6,1.321028002481484,6.0,7.0,6
112,O3093,Waiting,2552,86400,86400,40.76975924709066,-73.95199590689235,40.75680618450912,-73.97638132590878,892a100d4cbffff,892a100d60fffff,"[40.76975924709066, -73.95199590689235]","[40.756806184509124, -73.97638132590878]",3677.937567705712,66,2020-12-01,6.0,10.390562260960696,11,2.280321291977541,8.5,7.0,11
113,O2825,Waiting,2553,86400,86400,40.75397163177831,-73.97725247175842,40.76397141508636,-73.95846217382866,892a100d677ffff,892a100d44bffff,"[40.75397163177831, -73.97725247175842]","[40.76397141508636, -73.95846217382866]",2835.223757245584,51,2020-12-01,5.0,8.426217776611459,8,1.757838729492262,7.0,7.0,8
114,O2752,Waiting,2553,86400,86400,40.78858474155149,-73.9454581100845,40.77328593222696,-73.95670659243663,892a1008d2fffff,892a1008923ffff,"[40.78858474155149, -73.9454581100845]","[40.77328593222696, -73.95670659243663]",2529.334101958715,45,2020-12-01,6.0,7.744327500625205,7,1.5681871432144034,6.5,7.0,7
115,O2861,Waiting,2553,86400,86400,40.73017764761781,-73.99081901816632,40.7405010762657,-73.97246230797312,892a1072c93ffff,892a100d2b7ffff,"[40.73017764761781, -73.99081901816632]","[40.7405010762657, -73.97246230797312]",2805.250150005776,50,2020-12-01,5.0,8.393696412756267,8,1.7392550930035813,7.0,7.0,8
116,O2345,Waiting,2554,86400,86400,40.74836273036793,-73.96764204686066,40.75308738804004,-73.97312270554424,892a100d053ffff,892a100d62bffff,"[40.74836273036793, -73.96764204686066]","[40.75308738804004, -73.97312270554424]",963.8380875104028,17,2020-12-01,6.0,7.0,2,0.5975796142564497,6.0,7.0,2
117,O2287,Waiting,2554,86400,86400,40.74741936972336,-73.99110100499094,40.75156468947752,-73.97186483555829,892a100d2cfffff,892a100d62fffff,"[40.74741936972336, -73.99110100499094]","[40.75156468947752, -73.97186483555829]",2621.0764531269265,47,2020-12-01,7.0,7.843867951642714,7,1.6250674009386945,6.5,7.0,7
118,O2720,Waiting,2554,86400,86400,40.77762111248771,-73.97760009202081,40.75273501677344,-74.00343261349137,892a1008ba3ffff,892a107252bffff,"[40.77762111248771, -73.97760009202081]","[40.752735016773435, -74.00343261349137]",4777.84691297112,86,2020-12-01,5.0,12.633963900573663,14,2.9622650860420947,10.0,8.100000000000001,14
119,O1956,Waiting,2554,86400,86400,40.77846031455785,-73.95963077539406,40.79207865403436,-73.94624928530449,892a1008903ffff,892a1008d2bffff,"[40.77846031455785, -73.95963077539406]","[40.79207865403436, -73.94624928530449]",2543.1206193061694,45,2020-12-01,5.0,7.759285871947194,7,1.5767347839698251,6.5,7.0,7
120,O2322,Waiting,2555,86400,86400,40.73283446192974,-74.00185764333203,40.74104827823651,-73.98527129366342,892a1072cd3ffff,892a100d207ffff,"[40.73283446192974, -74.00185764333203]","[40.74104827823651, -73.98527129366342]",2465.365309608353,44,2020-12-01,5.0,7.674921360925062,7,1.5285264919571788,6.5,7.0,7
121,O2290,Waiting,2555,86400,86400,40.72169483279127,-74.00516632615347,40.75805030518796,-73.9869955881835,892a1072c0bffff,892a10725b7ffff,"[40.72169483279127, -74.00516632615347]","[40.75805030518796, -73.9869955881835]",5413.717476144156,97,2020-12-01,5.0,14.023883461616409,16,3.3565048352093765,11.0,8.9,16
122,O2275,Waiting,2556,86400,86400,40.74736915291518,-73.99596888037108,40.75224097645267,-73.97383795478298,892a100d253ffff,892a100d62bffff,"[40.74736915291518, -73.99596888037108]","[40.75224097645267, -73.97383795478298]",3018.4205447812915,54,2020-12-01,7.0,8.974986291087701,9,1.8714207377644008,7.5,7.0,9
123,O2689,Waiting,2556,86400,86400,40.76422568965912,-73.99747123627208,40.76508811353703,-73.98269695758086,892a107258fffff,892a100d653ffff,"[40.76422568965912, -73.99747123627208]","[40.765088113537026, -73.98269695758086]",1971.2838845902008,35,2020-12-01,4.0,7.0,5,1.2221960084459245,6.0,7.0,5
124,O1892,Waiting,2556,86400,86400,40.75897117058032,-73.99064567127782,40.76295397043622,-73.97905917694408,892a10725b3ffff,892a100d657ffff,"[40.758971170580324, -73.99064567127782]","[40.76295397043622, -73.97905917694408]",1631.9557546084477,29,2020-12-01,5.0,7.0,4,1.0118125678572376,6.0,7.0,4
125,O2670,Waiting,2557,86400,86400,40.74772939829684,-73.99235252114775,40.76038899199605,-73.97743670062783,892a100d2cfffff,892a100d60bffff,"[40.74772939829684, -73.99235252114775]","[40.76038899199605, -73.97743670062783]",2605.914309598907,46,2020-12-01,7.0,7.827417025914814,7,1.6156668719513223,6.5,7.0,7
126,O1889,Waiting,2557,86400,86400,40.735818048242926,-73.98041189990526,40.73872843280681,-73.98643984633745,892a100d2afffff,892a100d207ffff,"[40.735818048242926, -73.98041189990526]","[40.73872843280681, -73.98643984633745]",891.6093649121185,16,2020-12-01,5.0,7.0,2,0.5527978062455134,6.0,7.0,2
127,O3333,Waiting,2557,86400,86400,40.74907464384144,-73.9743860386451,40.76005663020448,-73.96121054066006,892a100d297ffff,892a100d6b3ffff,"[40.74907464384144, -73.9743860386451]","[40.760056630204474, -73.96121054066006]",2284.6722897935265,41,2020-12-01,6.0,7.128869434425976,6,1.4164968196719865,6.0,7.0,6
128,O3342,Waiting,2557,86400,86400,40.75720917542135,-73.96367533609978,40.72930120940848,-73.98567945670976,892a100d6a3ffff,892a100d35bffff,"[40.75720917542135, -73.96367533609978]","[40.729301209408476, -73.98567945670976]",4733.823602869674,85,2020-12-01,4.0,12.586198609113596,14,2.934970633779197,10.0,8.100000000000001,14
129,O3656,Waiting,2558,86400,86400,40.75049062699491,-73.98838415320793,40.7487280960947,-74.00703787954899,892a100d2c3ffff,892a1072193ffff,"[40.75049062699491, -73.98838415320793]","[40.7487280960947, -74.00703787954899]",2495.7429946249467,44,2020-12-01,6.0,7.707881149168067,7,1.547360656667467,6.5,7.0,7
130,O2984,Waiting,2558,86400,86400,40.764480409372254,-73.95700376224013,40.73521527431783,-73.99828440913818,892a100d44bffff,892a100d26fffff,"[40.764480409372254, -73.95700376224013]","[40.73521527431783, -73.99828440913818]",6740.156831328663,121,2020-12-01,4.0,16.8630701619916,20,4.178897235423771,13.0,10.5,20
131,O2129,Waiting,2558,86400,86400,40.749906378265656,-73.99311667651727,40.77341710184604,-73.96159276929258,892a100d2cbffff,892a1008977ffff,"[40.749906378265656, -73.99311667651727]","[40.773417101846036, -73.96159276929258]",5238.183527046747,94,2020-12-01,6.0,13.48342912684572,15,3.247673786768983,10.5,8.5,15
132,O2065,Waiting,2558,86400,86400,40.78262536487969,-73.98692267475946,40.76061144799616,-73.9576543308497,892a1008b13ffff,892a100d44fffff,"[40.78262536487969, -73.98692267475946]","[40.760611447996155, -73.9576543308497]",4878.191533827195,87,2020-12-01,5.0,12.742837814202506,14,3.024478750972861,10.0,8.100000000000001,14
133,O3293,Waiting,2558,86400,86400,40.78277362907217,-73.95140345319234,40.7438105335684,-73.97919389623912,892a100898fffff,892a100d2bbffff,"[40.78277362907217, -73.95140345319234]","[40.7438105335684, -73.97919389623912]",6374.745956882284,114,2020-12-01,4.0,16.116599363217276,19,3.952342493267016,12.5,10.100000000000001,19
134,O1965,Waiting,2559,86400,86400,40.738139931166906,-73.98369192932186,40.71602422715728,-74.01233196850536,892a100d233ffff,892a1072c6fffff,"[40.738139931166906, -73.98369192932186]","[40.716024227157284, -74.01233196850536]",4819.845650296341,86,2020-12-01,4.0,12.679532530571528,14,2.988304303183732,10.0,8.100000000000001,14
135,O2313,Waiting,2559,86400,86400,40.76581624412595,-73.96874901377458,40.75696315988558,-73.9755711646291,892a100d68bffff,892a100d60fffff,"[40.76581624412595, -73.96874901377458]","[40.75696315988558, -73.9755711646291]",1488.7377506960895,26,2020-12-01,5.0,7.0,4,0.9230174054315756,6.0,7.0,4
136,O2904,Waiting,2559,86400,86400,40.78085466868237,-73.960337123505,40.759107181878605,-73.9715349462646,892a1008903ffff,892a100d607ffff,"[40.78085466868237, -73.960337123505]","[40.759107181878605, -73.9715349462646]",3258.215807179558,58,2020-12-01,6.0,9.23516415078982,9,2.020093800451326,7.5,7.0,9
137,O2220,Waiting,2559,86400,86400,40.74862171231742,-73.99023058629177,40.76051335069883,-73.97951499175969,892a100d2c3ffff,892a100d60bffff,"[40.74862171231742, -73.99023058629177]","[40.76051335069883, -73.97951499175969]",2132.178086146239,38,2020-12-01,4.0,7.0,6,1.321950413410668,6.0,7.0,6
138,O2196,Waiting,2559,86400,86400,40.75085782058172,-73.99082234630009,40.76335770579658,-73.98531914150087,892a100d2c3ffff,892a100d643ffff,"[40.75085782058172, -73.99082234630009]","[40.76335770579658, -73.98531914150087]",1819.2038072487408,32,2020-12-01,6.0,7.0,5,1.1279063604942194,6.0,7.0,5
139,O2020,Waiting,2559,86400,86400,40.74154941621094,-74.01148852292775,40.75531809677729,-73.9900383476272,892a1072117ffff,892a10725a7ffff,"[40.74154941621094, -74.01148852292775]","[40.75531809677729, -73.9900383476272]",3395.1281736012065,61,2020-12-01,6.0,9.733714068357308,10,2.104979467632748,8.0,7.0,10
140,O1948,Waiting,2559,86400,86400,40.77689248127864,-73.96083784440557,40.75606505693754,-73.98292595624504,892a100890fffff,892a100d663ffff,"[40.776892481278644, -73.96083784440557]","[40.756065056937544, -73.98292595624504]",4043.813114496186,72,2020-12-01,4.0,11.13753722922836,12,2.507164130987636,9.0,7.300000000000001,12
141,O1967,Waiting,2561,86400,86400,40.77822339988076,-73.96086665504633,40.76176106543164,-73.97602394323012,892a100890fffff,892a100d60bffff,"[40.77822339988076, -73.96086665504633]","[40.761761065431635, -73.97602394323012]",2980.6810188927016,53,2020-12-01,6.0,8.58403890549858,8,1.8480222317134751,7.0,7.0,8
142,O2979,Waiting,2562,86400,86400,40.805895386684064,-73.96979791627666,40.80964893570327,-73.96186543644198,892a100889bffff,892a1008c2bffff,"[40.805895386684064, -73.96979791627666]","[40.809648935703265, -73.96186543644198]",1168.9267012272785,21,2020-12-01,5.0,7.0,3,0.7247345547609128,6.0,7.0,3
143,O2841,Waiting,2562,86400,86400,40.74908342272413,-73.98014977995608,40.76482092047498,-73.96051326782799,892a100d29bffff,892a100d697ffff,"[40.74908342272413, -73.98014977995608]","[40.76482092047498, -73.96051326782799]",3351.936234843314,60,2020-12-01,6.0,9.686850814804997,10,2.0782004656028548,8.0,7.0,10
